,recipe_id,ing_id
3025,519.0,727
3026,569.0,727
3027,578.0,727
3028,3126.0,727
3029,1529.0,727
3030,3520.0,727
3031,3691.0,727
3032,2601.0,727
3033,3322.0,728
3034,2077.0,728
3035,2807.0,728
3036,1515.0,728
3037,816.0,728
3038,2989.0,728
3039,3281.0,728
3040,1306.0,728
3041,2381.0,728
3042,2377.0,728
3043,3650.0,728
3044,3652.0,728
3045,154.0,728
3046,154.0,728
3047,3668.0,728
3048,3552.0,729
3049,3610.0,729
3050,75.0,730
3051,681.0,730
3052,2686.0,730
3053,680.0,730
3055,647.0,732
3056,439.0,733
3058,2341.0,735
3059,223.0,735
3060,978.0,735
3061,448.0,736
3062,3652.0,737
3063,292.0,737
3064,971.0,737
3065,2867.0,737
3066,1397.0,738
3067,55.0,739
3068,815.0,739
3069,1363.0,739
3070,806.0,739
3071,55.0,739
3072,55.0,739
3073,1359.0,739
3074,55.0,739
3075,1081.0,739
3076,167.0,739
3077,201.0,740
3078,217.0,741
3079,277.0,741
3080,221.0,742
3081,3673.0,743
3082,2342.0,743
3083,2949.0,743
3084,2530.0,743
3085,3637.0,743
3086,2227.0,743
3087,228.0,743
3088,989.0,743
3089,3672.0,743
3091,2916.0,743
3092,227.0,744
3093,226.0,745
3094,255.0,746
3095,984.0,747
3096,3290.0,748
3097,1547.0,748
3098,2676.0,749
3099,1679.0,750
3100,1651.0,750
3101,2126.0,751
3102,839.0,752
3103,1659.0,753
3104,2744.0,754
3105,1692.0,754
3106,3399.0,755
3107,2611.0,756
3108,3421.0,756
3109,1589.0,757
3110,506.0,757
3111,185.0,757
3112,3692.0,757
3113,3066.0,758
3114,3074.0,758
3115,2801.0,759
3116,970.0,760
3117,3109.0,760
3118,3623.0,760
3119,715.0,761
3120,1679.0,761
3121,907.0,761
3122,1086.0,761
3123,3174.0,761
3124,3662.0,761
3125,2919.0,761
3126,1979.0,762
3127,3159.0,763
3128,3628.0,764
3129,143.0,765
3130,1512.0,766
3131,2778.0,767
3132,3674.0,768
3133,2314.0,768
3134,1589.0,768
3135,951.0,768
3136,943.0,768
3137,3141.0,769
3138,2532.0,770
3139,89.0,771
3140,2766.0,771
3141,3111.0,772
3142,606.0,773
3143,3060.0,773
3144,409.0,773
3145,1133.0,773
3146,2200.0,773
3147,3545.0,774
3148,1092.0,774
3150,2116.0,775
3151,2660.0,776
3152,3166.0,777
3153,2892.0,778
3154,3302.0,778
3155,2577.0,779
3156,3500.0,780
3157,2519.0,781
3158,2331.0,782
3159,1812.0,783
3160,2292.0,784
3161,2804.0,785
3162,3675.0,786
3163,3491.0,787
3164,3304.0,788
3165,3225.0,789
3166,3527.0,790
3167,123.0,790
3168,3536.0,791
3169,2496.0,792
3170,311.0,792
3171,2900.0,793
3172,2926.0,793
3173,684.0,793
3174,715.0,794
3175,2776.0,795
3176,2913.0,795
3177,661.0,796
3178,3164.0,797
3179,2535.0,798
3180,2752.0,799
3181,1242.0,799
3182,3585.0,800
3183,1937.0,801
3184,151.0,802
3185,1886.0,803
3186,2892.0,804
3187,2761.0,805
3188,2423.0,806
3189,1774.0,807
3190,1234.0,807
3191,2539.0,808
3192,3428.0,809
3193,3488.0,809
3194,3307.0,809
3195,3491.0,809
3196,225.0,809
3197,3597.0,810
3198,3101.0,810
3199,2782.0,811
3200,2183.0,812
3201,2712.0,812
3202,3123.0,812
3203,1686.0,813
3204,1746.0,813
3205,611.0,814
3206,2892.0,815
3207,2601.0,815
3208,2808.0,815
3209,973.0,816
3210,589.0,817
3211,50.0,817
3212,3415.0,817
3213,284.0,818
3214,1040.0,818
3215,2052.0,818
3216,713.0,818
3217,891.0,818
3218,3442.0,818
3219,1195.0,819
3220,2462.0,819
3221,2475.0,819
3222,3198.0,819
3223,3647.0,820
3224,2600.0,820
3225,1448.0,821
3226,674.0,822
3227,1603.0,822
3228,2567.0,823
3229,2355.0,824
3230,3617.0,825
3231,3295.0,826
3232,2314.0,826
3233,2311.0,826
3234,3087.0,826
3235,1467.0,826
3236,1798.0,826
3237,3508.0,826
3238,2816.0,826
3239,1443.0,826
3240,1633.0,826
3241,3687.0,827
3242,2012.0,827
3243,2624.0,827
3244,2531.0,827
3245,3390.0,827
3246,3546.0,828
3247,3327.0,828
3248,2531.0,828
3249,1512.0,828
3250,3621.0,828
3251,96.0,829
3252,3295.0,829
3253,1073.0,829
3254,3358.0,830
3255,1341.0,830
3256,733.0,830
3257,1370.0,830
3258,3353.0,830
3259,612.0,830
3261,1454.0,830
3262,1389.0,830
3263,2531.0,830
3265,1397.0,830
3266,1979.0,830
3267,1384.0,830
3268,3052.0,830
3269,3431.0,830
3270,3669.0,830
3271,3281.0,830
3272,9.0,830
3273,440.0,831
3274,3598.0,832
3277,3145.0,833
3278,3290.0,833
3280,166.0,834
3281,37.0,834
3282,2562.0,834
3283,1101.0,834
3284,1584.0,835
3285,690.0,836
3286,3545.0,836
3287,695.0,836
3288,49.0,837
3289,1845.0,838
3290,2951.0,838
3291,3137.0,839
3292,3413.0,839
3293,1156.0,839
3294,2565.0,839
3295,1602.0,839
3296,3038.0,839
3297,282.0,839
3298,3667.0,840
3299,96.0,841
3300,3556.0,842
3301,2487.0,842
3302,3550.0,843
3303,1723.0,843
3304,3631.0,843
3305,185.0,844
3306,3084.0,844
3307,3552.0,845
3308,2194.0,845
3310,2159.0,845
3311,669.0,846
3312,3594.0,846
3313,1175.0,846
3314,2446.0,846
3315,3281.0,847
3316,2384.0,847
3317,3685.0,847
3318,3008.0,848
3319,477.0,849
3320,2706.0,850
3321,3591.0,851
3322,1857.0,851
3323,1468.0,851
3324,3480.0,852
3325,2920.0,852
3326,886.0,852
3327,3200.0,853
3328,2605.0,854
3329,1192.0,855
3330,1191.0,855
3331,1190.0,855
3332,346.0,856
3333,653.0,856
3334,3462.0,856
3335,3462.0,857
3336,359.0,858
3337,355.0,859
3338,3493.0,859
3339,1103.0,860
3340,690.0,860
3341,3627.0,860
3342,2557.0,860
3343,1507.0,860
3344,3409.0,860
3345,2973.0,860
3346,2978.0,860
3348,1609.0,860
3349,1482.0,861
3350,2050.0,861
3351,2189.0,862
3352,925.0,863
3353,2749.0,863
3354,3373.0,864
3355,3142.0,864
3356,175.0,865
3357,2477.0,866
3358,2169.0,867
3359,703.0,868
3360,3413.0,869
3361,3599.0,870
3362,2921.0,870
3363,886.0,870
3364,3188.0,870
3365,106.0,871
3366,3302.0,871
3367,3693.0,871
3368,1977.0,871
3369,2924.0,871
3370,2599.0,871
3371,2519.0,871
3372,2678.0,871
3373,1155.0,871
3374,3596.0,872
3375,2896.0,873
3376,3297.0,874
3377,3565.0,874
3378,3298.0,874
3379,2172.0,875
3380,2562.0,876
3381,421.0,877
3383,2626.0,878
3384,2625.0,878
3385,2625.0,878
3386,669.0,879
3387,3146.0,879
3388,45.0,879
3389,3534.0,879
3390,3399.0,879
3391,3170.0,879
3392,3033.0,879
3393,2895.0,879
3394,3271.0,879
3395,1678.0,879
3396,38.0,879
3397,2396.0,879
3398,3152.0,879
3399,1891.0,880
3400,2217.0,881
3401,913.0,881
3402,3413.0,882
3403,1063.0,882
3404,3365.0,883
3405,3281.0,883
3406,1266.0,883
3407,3036.0,883
3408,3655.0,883
3409,2463.0,884
3410,3458.0,885
3411,3268.0,885
3412,3327.0,886
3413,3620.0,887
3414,3102.0,887
3415,3249.0,887
3416,2491.0,887
3417,3408.0,887
3418,2078.0,887
3419,2436.0,887
3420,286.0,887
3421,3007.0,888
3422,2894.0,889
3423,3583.0,890
3424,2179.0,891
3425,21.0,892
3426,99.0,892
3427,3678.0,892
3428,1900.0,892
3429,1070.0,892
3430,2084.0,892
3431,147.0,892
3432,2484.0,893
3433,2475.0,894
3434,2474.0,894
3435,2468.0,894
3436,2478.0,894
3437,3618.0,894
3438,2934.0,894
3439,2143.0,894
3440,2485.0,894
3441,3576.0,894
3442,1496.0,894
3443,3442.0,894
3444,3301.0,894
3445,3661.0,894
3446,2585.0,894
3447,2453.0,894
3448,771.0,894
3449,2460.0,895
3450,3623.0,896
3451,2647.0,896
3452,2173.0,896
3453,3072.0,897
3454,3199.0,897
3455,2633.0,897
3456,783.0,898
3457,609.0,899
3458,2153.0,900
3459,3464.0,901
3460,2023.0,902
3461,3017.0,902
3462,2027.0,902
3463,2075.0,902
3464,3662.0,902
3465,3657.0,902
3466,821.0,903
3467,1659.0,904
3468,1062.0,905
3469,1475.0,905
3470,1156.0,906
3471,2226.0,906
3472,3630.0,907
3473,176.0,907
3474,3597.0,908
3475,473.0,908
3476,125.0,908
3477,3143.0,908
3478,3016.0,909
3479,1455.0,910
3480,587.0,910
3481,1199.0,910
3482,542.0,911
3483,1809.0,912
3485,32.0,914
3486,3470.0,915
3487,3125.0,916
3488,1998.0,916
3489,3286.0,917
3490,2580.0,918
3491,321.0,919
3492,126.0,920
3493,2132.0,920
3494,1050.0,920
3495,3132.0,921
3496,2653.0,921
3497,983.0,922
3498,2838.0,923
3499,2046.0,923
3500,126.0,924
3501,21.0,924
3502,778.0,925
3503,25.0,925
3504,2653.0,925
3505,4.0,925
3506,3125.0,925
3507,1017.0,925
3508,1395.0,925
3509,3132.0,925
3510,2373.0,925
3511,3083.0,925
3512,2308.0,925
3513,1754.0,925
3514,2507.0,925
3515,3546.0,925
3516,3546.0,925
3517,3244.0,925
3518,896.0,925
3519,3306.0,926
3520,1629.0,927
3521,3408.0,927
3522,974.0,928
3523,26.0,929
3524,3558.0,930
3525,3557.0,930
3526,3210.0,931
3527,3568.0,932
3528,2342.0,932
3529,1255.0,933
3530,3213.0,934
3531,3078.0,935
3532,2240.0,936
3533,2955.0,937
3534,3597.0,938
3535,3470.0,938
3536,2897.0,938
3537,192.0,939
3538,972.0,940
3539,40.0,941
3540,1371.0,942
3541,2951.0,943
3542,2485.0,943
3543,3209.0,944
3544,3122.0,944
3545,419.0,944
3546,1524.0,945
3547,1800.0,945
3548,3144.0,945
3549,1969.0,946
3550,2112.0,946
3551,3016.0,946
3552,806.0,947
3553,2793.0,948
3554,2077.0,948
3555,35.0,949
3556,1365.0,950
3557,815.0,950
3558,1335.0,950
3559,3124.0,951
3560,1382.0,951
3561,3423.0,951
3562,3227.0,952
3563,3499.0,952
3564,1355.0,952
3565,2120.0,953
3566,3404.0,953
3567,549.0,954
3569,3112.0,955
3571,2903.0,956
3572,2906.0,956
3573,539.0,957
3574,545.0,957
3575,3451.0,958
3576,3676.0,958
3577,3442.0,959
3578,2501.0,959
3579,29.0,960
3580,1905.0,960
3581,932.0,960
3582,34.0,960
3583,2077.0,961
3584,2073.0,961
3585,684.0,962
3586,524.0,963
3587,2879.0,964
3588,3018.0,964
3589,3019.0,964
3590,2088.0,964
3591,3422.0,965
3592,1644.0,965
3593,1362.0,965
3594,634.0,966
3595,3283.0,967
3596,1270.0,967
3597,1093.0,968
3598,985.0,969
3599,2457.0,970
3600,2924.0,970
3601,2328.0,970
3602,2480.0,970
3603,2933.0,970
3604,3301.0,970
3605,3646.0,970
3606,2919.0,970
3607,2471.0,970
3608,3638.0,971
3609,1385.0,972
3610,3227.0,972
3611,3423.0,972
3612,3651.0,973
3613,2364.0,973
3614,2770.0,974
3615,1319.0,975
3616,2692.0,976
3617,2417.0,976
3618,3609.0,976
3619,3627.0,976
3620,1995.0,976
3621,2346.0,976
3622,2734.0,976
3623,1995.0,976
3624,1899.0,976
3625,2513.0,976
3626,3553.0,976
3627,154.0,976
3628,1787.0,976
3629,3658.0,976
3630,3645.0,976
3631,2168.0,976
3632,1609.0,976
3633,1154.0,977
3634,3215.0,978
3635,3550.0,978
3636,3623.0,979
3637,844.0,979
3638,2331.0,979
3639,2926.0,979
3640,2723.0,979
3641,3522.0,979
3642,2300.0,980
3643,3129.0,980
3644,2812.0,981
3645,2095.0,981
3646,1774.0,981
3647,3686.0,981
3648,2961.0,981
3649,1659.0,981
3650,2754.0,981
3651,3683.0,981
3652,2062.0,981
3653,1197.0,981
3654,2815.0,981
3655,3692.0,981
3656,203.0,981
3657,3470.0,981
3658,3096.0,981
3659,1517.0,981
3660,3539.0,981
3661,2585.0,981
3662,3689.0,982
3663,1423.0,983
3664,461.0,984
3665,2989.0,985
3666,817.0,986
3667,598.0,987
3668,946.0,988
3669,3674.0,988
3670,964.0,988
3671,902.0,989
3672,126.0,989
3673,3622.0,989
3674,3191.0,989
3675,788.0,990
3676,556.0,990
3677,72.0,991
3678,3579.0,992
3679,3112.0,992
3680,2692.0,992
3681,2228.0,993
3682,3545.0,993
3683,1020.0,994
3684,2767.0,995
3685,1162.0,995
3686,3228.0,995
3687,3545.0,996
3688,3396.0,997
3689,816.0,997
3690,3086.0,997
3691,2857.0,997
3692,745.0,997
3693,3132.0,997
3694,2856.0,997
3696,3125.0,998
3697,2006.0,998
3698,2414.0,998
3699,1081.0,998
3700,1460.0,999
3701,3399.0,1000
3702,291.0,1001
3703,984.0,1002
3704,3656.0,1003
3705,2966.0,1003
3706,2399.0,1003
3707,1575.0,1003
3708,2490.0,1003
3709,1819.0,1003
3710,3122.0,1003
3711,3603.0,1003
3712,3333.0,1003
3713,3191.0,1003
3714,2060.0,1003
3715,2959.0,1003
3716,3693.0,1003
3717,3076.0,1003
3718,136.0,1003
3719,155.0,1003
3720,2986.0,1004
3721,3646.0,1005
3722,3593.0,1005
3723,596.0,1006
3724,2217.0,1007
3725,724.0,1008
3726,3275.0,1009
3727,2217.0,1009
3728,467.0,1010
3729,3274.0,1011
3730,443.0,1012
3731,435.0,1013
3732,413.0,1014
3733,448.0,1015
3734,3399.0,1016
3735,1928.0,1017
3736,2.0,1018
3737,1.0,1018
3738,2443.0,1019
3739,3576.0,1019
3740,2430.0,1019
3741,1790.0,1020
3742,1914.0,1021
3743,1966.0,1022
3744,1930.0,1022
3745,3471.0,1023
3746,2585.0,1024
3747,678.0,1024
3748,2680.0,1024
3749,2358.0,1025
3750,59.0,1026
3751,3106.0,1026
3752,2754.0,1026
3753,2601.0,1027
3754,3214.0,1028
3755,600.0,1028
3756,360.0,1029
3757,2462.0,1030
3758,2419.0,1031
3759,1186.0,1032
3760,633.0,1033
3761,2159.0,1034
3762,2899.0,1035
3763,3008.0,1036
3764,1622.0,1036
3765,20.0,1037
3766,458.0,1038
3767,788.0,1039
3768,2907.0,1039
3769,3539.0,1039
3770,3147.0,1039
3771,333.0,1040
3772,3008.0,1041
3773,3109.0,1042
3774,2195.0,1042
3775,3307.0,1042
3776,3109.0,1042
3777,2195.0,1042
3779,2183.0,1043
3780,2182.0,1044
3781,2722.0,1045
3782,1166.0,1046
3783,3678.0,1047
3784,939.0,1047
3785,936.0,1047
3786,1754.0,1048
3787,1082.0,1048
3788,2307.0,1048
3789,1017.0,1048
3790,782.0,1048
3791,508.0,1049
3792,509.0,1049
3793,615.0,1050
3794,312.0,1051
3795,854.0,1052
3796,2982.0,1052
3797,3167.0,1052
3798,3620.0,1052
3799,2607.0,1052
3800,605.0,1053
3801,244.0,1054
3802,1739.0,1055
3803,2615.0,1055
3804,1816.0,1056
3805,1295.0,1057
3806,3110.0,1058
3807,2200.0,1058
3808,2200.0,1058
3809,678.0,1059
3810,3623.0,1060
3811,1507.0,1061
3812,3431.0,1062
3813,9.0,1063
3814,3668.0,1063
3815,2532.0,1063
3816,2414.0,1064
3817,1412.0,1065
3818,1490.0,1066
3819,3119.0,1066
3820,506.0,1066
3821,1934.0,1066
3822,377.0,1066
3823,429.0,1066
3825,389.0,1066
3826,2348.0,1066
3827,191.0,1066
3828,3045.0,1066
3829,2034.0,1066
3830,1274.0,1066
3832,1949.0,1066
3833,1175.0,1066
3834,21.0,1066
3835,3004.0,1066
3836,1180.0,1066
3837,3434.0,1066
3838,1956.0,1066
3839,3234.0,1067
3840,860.0,1068
3841,2379.0,1069
3842,3576.0,1070
3843,396.0,1071
3844,1068.0,1072
3845,1728.0,1072
3846,2915.0,1072
3847,3516.0,1072
3848,2663.0,1072
3849,2180.0,1072
3850,1066.0,1072
3851,521.0,1073
3852,630.0,1073
3853,842.0,1073
3854,2898.0,1073
3855,1385.0,1074
3856,655.0,1075
3857,3423.0,1075
3858,2877.0,1075
3859,3486.0,1076
3860,3677.0,1077
3861,1046.0,1078
3862,1046.0,1078
3863,1336.0,1079
3864,1368.0,1079
3865,1616.0,1079
3866,153.0,1079
3867,2846.0,1079
3868,3284.0,1079
3869,1276.0,1079
3870,2217.0,1080
3871,2859.0,1080
3872,3529.0,1080
3873,2854.0,1080
3874,630.0,1081
3875,305.0,1082
3876,2441.0,1082
3877,1725.0,1083
3878,2275.0,1084
3879,3482.0,1084
3880,980.0,1085
3881,2239.0,1085
3882,2660.0,1086
3883,2708.0,1086
3884,1841.0,1087
3885,2817.0,1087
3886,1496.0,1088
3887,2951.0,1089
3888,40.0,1090
3889,2924.0,1091
3890,2598.0,1092
3891,994.0,1093
3892,1845.0,1094
3893,3041.0,1095
3895,3664.0,1095
3896,3171.0,1096
3897,43.0,1097
3898,3244.0,1098
3899,3311.0,1098
3900,3649.0,1099
3901,3648.0,1099
3902,808.0,1099
3903,250.0,1099
3904,2791.0,1099
3905,3398.0,1099
3906,2055.0,1100
3907,3300.0,1101
3908,798.0,1102
3909,635.0,1102
3910,2938.0,1103
3911,2904.0,1103
3912,3646.0,1104
3913,2011.0,1105
3914,3565.0,1106
3915,2956.0,1107
3916,3298.0,1108
3917,1998.0,1109
3918,749.0,1110
3919,1624.0,1111
3920,2159.0,1112
3921,3568.0,1113
3922,1937.0,1114
3923,423.0,1114
3924,3078.0,1115
3925,3109.0,1116
3926,3494.0,1117
3927,2326.0,1118
3928,1608.0,1119
3929,3407.0,1119
3930,1645.0,1120
3931,3300.0,1120
3932,3649.0,1120
3933,3337.0,1120
3934,3395.0,1120
3935,3352.0,1120
3936,3093.0,1120
3937,2766.0,1120
3938,3327.0,1120
3939,3322.0,1120
3940,1998.0,1120
3941,3092.0,1120
3942,3106.0,1121
3943,1019.0,1122
3944,3486.0,1122
3945,3221.0,1122
3946,3507.0,1123
3947,2950.0,1124
3948,1930.0,1125
3949,2522.0,1126
3950,3253.0,1126
3951,2522.0,1126
3952,1415.0,1127
3953,1524.0,1128
3954,1927.0,1129
3955,3212.0,1130
3956,2790.0,1130
3957,3651.0,1131
3958,3635.0,1132
3959,2767.0,1132
3960,2630.0,1133
3961,3481.0,1134
3962,2473.0,1135
3963,3623.0,1136
3964,3305.0,1136
3965,1810.0,1136
3966,1789.0,1137
3967,363.0,1138
3968,2986.0,1139
3969,1460.0,1140
3970,730.0,1140
3971,374.0,1140
3972,3188.0,1141
3973,3488.0,1141
3974,3406.0,1141
3975,1883.0,1142
3976,3056.0,1142
3977,1839.0,1142
3978,1841.0,1142
3979,1867.0,1142
3980,2455.0,1143
3981,2359.0,1143
3982,2248.0,1143
3983,1820.0,1143
3984,78.0,1144
3985,3046.0,1145
3986,3407.0,1145
3987,1928.0,1145
3988,3408.0,1145
3989,1076.0,1145
3990,3059.0,1146
3991,1479.0,1147
3992,967.0,1148
3993,2461.0,1148
3994,823.0,1149
3995,1304.0,1149
3996,1892.0,1150
3997,1900.0,1150
3998,1886.0,1150
3999,1858.0,1151
4000,1880.0,1151
4001,1864.0,1151
4002,2054.0,1152
4003,2065.0,1153
4004,1020.0,1153
4005,473.0,1154
4006,1496.0,1155
4007,2620.0,1155
4008,3036.0,1155
4009,2813.0,1156
4010,2476.0,1156
4011,2518.0,1157
4012,2513.0,1157
4013,2533.0,1157
4014,330.0,1157
4015,2677.0,1158
4016,824.0,1158
4017,826.0,1158
4018,2916.0,1158
4019,2916.0,1158
4021,2669.0,1158
4022,1127.0,1158
4023,2673.0,1158
4024,2404.0,1159
4025,3687.0,1159
4026,2190.0,1160
4027,3406.0,1160
4028,3119.0,1161
4029,149.0,1161
4030,3408.0,1162
4031,3597.0,1163
4032,3163.0,1164
4033,1479.0,1165
4034,3489.0,1166
4035,1210.0,1166
4036,1053.0,1167
4037,2513.0,1168
4038,1517.0,1168
4039,1771.0,1168
4040,2956.0,1169
4041,3398.0,1169
4042,1342.0,1170
4044,2578.0,1172
4045,3651.0,1173
4046,2967.0,1173
4047,3674.0,1174
4048,1164.0,1174
4049,3652.0,1175
4050,150.0,1176
4051,2149.0,1176
4052,3414.0,1176
4053,316.0,1177
4054,3291.0,1178
4055,2424.0,1178
4056,1448.0,1179
4057,2038.0,1180
4058,3541.0,1180
4059,2529.0,1181
4060,2038.0,1181
4061,3396.0,1182
4062,1301.0,1183
4063,540.0,1184
4064,3403.0,1185
4065,2120.0,1185
4066,32.0,1185
4067,1978.0,1185
4069,868.0,1185
4070,2403.0,1186
4071,3443.0,1187
4072,484.0,1187
4073,169.0,1188
4074,2497.0,1189
4075,3341.0,1189
4076,3445.0,1189
4077,3583.0,1189
4078,2953.0,1190
4079,3111.0,1191
4080,1846.0,1192
4081,357.0,1193
4082,352.0,1193
4083,2489.0,1194
4084,2895.0,1194
4085,1163.0,1194
4086,803.0,1195
4087,1227.0,1196
4088,149.0,1196
4089,3487.0,1197
4090,158.0,1198
4091,2471.0,1198
4092,2526.0,1199
4093,2933.0,1200
4094,1154.0,1200
4095,211.0,1200
4096,3598.0,1201
4097,1814.0,1201
4098,681.0,1201
4099,3166.0,1202
4100,3253.0,1202
4101,3121.0,1203
4102,16.0,1203
4103,161.0,1203
4104,3115.0,1204
4105,1165.0,1204
4106,3418.0,1205
4107,305.0,1206
4108,984.0,1207
4109,1755.0,1208
4110,571.0,1208
4111,47.0,1209
4112,371.0,1210
4113,1042.0,1211
4114,3112.0,1212
4115,3185.0,1213
4116,2810.0,1214
4117,3264.0,1214
4118,2124.0,1214
4119,3584.0,1215
4120,2690.0,1215
4121,1320.0,1216
4122,1168.0,1217
4123,2632.0,1218
4124,1687.0,1219
4125,2975.0,1219
4126,317.0,1220
4127,3558.0,1220
4128,372.0,1221
4129,465.0,1221
4130,713.0,1222
4131,1106.0,1222
4132,3571.0,1222
4133,2651.0,1222
4134,459.0,1222
4135,4.0,1223
4136,376.0,1224
4137,3067.0,1225
4138,1906.0,1226
4139,2194.0,1227
4140,2522.0,1227
4141,788.0,1227
4142,3079.0,1227
4143,3620.0,1228
4144,2577.0,1228
4145,1453.0,1229
4146,1496.0,1229
4147,2522.0,1230
4148,3574.0,1231
4149,2628.0,1231
4150,207.0,1231
4151,2712.0,1231
4152,1037.0,1232
4153,2152.0,1232
4154,3438.0,1233
4155,1759.0,1234
4156,2958.0,1235
4157,2960.0,1236
4158,2140.0,1237
4159,2616.0,1238
4162,2818.0,1240
4163,3421.0,1240
4164,3407.0,1240
4165,2190.0,1240
4166,3674.0,1240
4167,286.0,1240
4168,2692.0,1240
4169,2275.0,1240
4170,243.0,1240
4171,2310.0,1241
4172,3015.0,1242
4173,3026.0,1243
4174,2997.0,1244
4175,3017.0,1244
4176,3038.0,1245
4177,3031.0,1245
4178,3006.0,1245
4179,2996.0,1246
4180,3011.0,1246
4181,2995.0,1246
4182,2754.0,1247
4183,3063.0,1247
4184,3064.0,1247
4185,3077.0,1247
4186,3076.0,1247
4187,3680.0,1248
4188,1901.0,1248
4189,1288.0,1248
4190,1483.0,1249
4191,944.0,1249
4192,1496.0,1250
4193,3516.0,1250
4194,2436.0,1251
4195,2075.0,1252
4196,901.0,1253
4198,3617.0,1254
4199,1496.0,1255
4200,842.0,1256
4201,2708.0,1257
4202,3536.0,1258
4203,1968.0,1259
4204,1190.0,1260
4205,3678.0,1261
4206,2062.0,1261
4207,2188.0,1261
4208,2674.0,1261
4210,3011.0,1261
4211,1770.0,1262
4212,1659.0,1263
4213,1659.0,1263
4214,2800.0,1264
4215,664.0,1264
4216,469.0,1264
4217,83.0,1265
4218,2419.0,1266
4219,3408.0,1266
4220,3609.0,1267
4221,2429.0,1268
4222,1627.0,1269
4223,2440.0,1269
4224,2539.0,1270
4225,2126.0,1270
4226,881.0,1270
4227,2906.0,1270
4228,1778.0,1270
4229,3043.0,1270
4230,3570.0,1270
4231,848.0,1271
4232,3475.0,1272
4234,3511.0,1272
4235,699.0,1273
4236,2183.0,1274
4237,3398.0,1275
4238,3050.0,1276
4239,863.0,1277
4240,2866.0,1278
4241,2825.0,1278
4242,2884.0,1278
4243,2991.0,1279
4244,2994.0,1279
4245,2632.0,1280
4246,3435.0,1280
4247,2972.0,1280
4248,697.0,1280
4249,2419.0,1281
4250,3493.0,1282
4251,3668.0,1283
4252,3672.0,1283
4253,3667.0,1283
4254,3638.0,1284
4255,3681.0,1285
4256,2646.0,1285
4257,2387.0,1286
4258,3000.0,1287
4259,3677.0,1287
4260,1260.0,1287
4261,2929.0,1288
4262,1812.0,1288
4263,2723.0,1289
4264,3246.0,1290
4265,1000.0,1290
4266,2054.0,1290
4267,3218.0,1290
4268,1626.0,1291
4269,1059.0,1291
4270,3652.0,1291
4271,3674.0,1292
4272,1855.0,1293
4273,1129.0,1294
4274,3655.0,1294
4275,3679.0,1294
4276,3483.0,1295
4277,2408.0,1296
4278,2926.0,1297
4279,211.0,1297
4280,3031.0,1298
4281,3646.0,1298
4282,2997.0,1298
4283,3592.0,1298
4284,829.0,1299
4285,3483.0,1300
4286,925.0,1300
4287,55.0,1300
4288,871.0,1300
4289,798.0,1300
4290,3519.0,1300
4291,1180.0,1301
4292,415.0,1301
4293,1956.0,1301
4294,1176.0,1301
4295,3048.0,1301
4296,3583.0,1301
4297,1182.0,1301
4298,2111.0,1302
4299,3033.0,1302
4300,2907.0,1302
4301,3616.0,1302
4302,2527.0,1302
4303,1578.0,1302
4304,2116.0,1302
4305,2103.0,1302
4306,435.0,1302
4307,2585.0,1302
4308,1584.0,1302
4309,3616.0,1302
4310,485.0,1302
4311,1554.0,1302
4312,3214.0,1302
4314,3247.0,1302
4315,1098.0,1302
4316,3614.0,1302
4317,3184.0,1303
4318,2435.0,1304
4319,1507.0,1304
4320,176.0,1305
4321,3218.0,1306
4322,2557.0,1307
4323,2903.0,1307
4324,2986.0,1307
4325,2316.0,1308
4326,3304.0,1308
4327,1493.0,1308
4328,1435.0,1309
4329,3044.0,1310
4330,3037.0,1310
4331,3219.0,1311
4332,1916.0,1312
4333,1823.0,1313
4334,3477.0,1314
4335,3308.0,1314
4336,1533.0,1315
4337,2786.0,1316
4338,3678.0,1317
4339,2997.0,1318
4340,3111.0,1318
4341,2633.0,1318
4342,991.0,1318
4343,3545.0,1318
4344,1065.0,1318
4345,3109.0,1319
4346,413.0,1320
4347,2315.0,1321
4348,3645.0,1321
4349,715.0,1322
4350,3625.0,1322
4351,3678.0,1322
4352,3494.0,1323
4354,3583.0,1324
4355,2464.0,1324
4356,1471.0,1324
4357,3187.0,1325
4358,2916.0,1326
4359,1879.0,1327
4360,2708.0,1327
4361,763.0,1327
4362,1147.0,1328
4363,1133.0,1329
4364,305.0,1330
4365,3618.0,1330
4366,700.0,1330
4367,1072.0,1331
4368,169.0,1332
4369,3597.0,1332
4370,2673.0,1333
4371,851.0,1334
4372,692.0,1335
4373,2734.0,1335
4374,2802.0,1335
4375,3611.0,1335
4376,2328.0,1336
4377,1609.0,1337
4378,3545.0,1337
4379,3188.0,1337
4380,692.0,1337
4381,3620.0,1338
4382,2042.0,1339
4383,3401.0,1340
4384,3078.0,1341
4385,1859.0,1342
4386,2025.0,1343
4387,3202.0,1344
4389,1197.0,1346
4390,2526.0,1346
4391,439.0,1347
4392,2831.0,1348
4393,820.0,1349
4394,166.0,1349
4395,2489.0,1349
4396,1806.0,1349
4397,2100.0,1349
4398,2424.0,1349
4399,3428.0,1350
4400,2326.0,1350
4401,1030.0,1350
4402,3117.0,1351
4403,2721.0,1352
4404,2960.0,1353
4405,3358.0,1354
4406,402.0,1355
4407,574.0,1356
4408,532.0,1357
4409,2519.0,1357
4411,3271.0,1358
4412,3257.0,1359
4413,1392.0,1360
